,2022-11-23
431,$bac has a pretty attractive equation of significant capital returns relative to purchase price AND you own an asset worth more if you hold for a decent period of time. The second half of that equation keeps me out of oil and gas for now. https://t.co/WbnXd4nCSb
432,"Inplay Oil reports third-quarter earnings of 17 cents per share, beating expectations! https://t.co/mykdPLPcKm"
433,"The Canadian Association of Energy Contractors says it expects 6,409 wells to be drilled in Canada in 2023, an approximately 15 per cent increase from 2022.
 
https://t.co/Yt04Z8IwdP"
434,"""Given what we know about climate change, at what point does enabling exploitation of coal, oil and gas resources...embody culpable moral complacency?"" 
The book that changed me by Peter Christoff:Hannah Arendt's Eichmann in Jerusalem
https://t.co/XAK90T6E6r via @ConversationEDU"
435,"So much for leaving younger folk with livable planet
Burn baby burn - drill baby drill 
Biden Quietly Approves Huge Oil Export
oil processed at Sea Port Oil Terminal will create greenhouse gas emissions equal to 233 million tons of carbon dioxide per year
https://t.co/B1Ns4suuak"
436,"@JenMolina46 This is hilarious! What a fucking joke.
Here in the Northeast:
Gas is inching towards $4.00 a gallon and the gas tax holiday is set to expire.
Home heating oil has doubled.
Utility company has warned of rolling blackouts and has alerted the White House ( no response)"
437,@KenWinsor4 How can you consider this a bad thing? That money Canada is throwing at Ukraine along with sanctions is destroying Russia's economy and it's ability to produce oil and natural gas. That means Canada's energy industry will get stronger. Money well spent.
438,"@AP if people truly cared, the midterm, elections would’ve been a lot different than they were obviously people think that the direction the were going  high inflation the high interest rates.gas and oil it goes on is a none issue"
439,US Offshore Oil and Gas Infrastructure at Significant Risk of Cyberattacks https://t.co/qa7APEM02S #Sec_Cyber
440,"@GermanAmbUK @RegSprecher @BorisJohnson Perhaps if you were not so reliant on Russian oil and gas I might agree with your observation about Boris.  On this occasion, Boris is spot on."
441,"@italianmaster @RepAndyBiggsAZ Increasing domestic oil production-reopening pipelines, reissue drill leases etc. Since cant undo the insane the spending, only short-term answer to ease inflation is get gas down since gas affects the cost of everything. It would be vetoed by Dementia Joe"
442,"@VelekeRick @Jag485235051 @ABDanielleSmith https://t.co/mytKArPOio While today Canada relies upon competitive mrkts to determine the price you pay for fuels (gas,) it wasn’t always that way. From the 1970s to the early 80s, Canadian consumer prices for gasoline and other fuels were subject to government price controls."
443,"PermianMAP project researchers studied oil and gas emissions from the world's largest oilfield for three years.

See what we learned over the course of this project to help #CutMethane: https://t.co/lSkgPT2BKu"
444,Texas Upstream Oil &amp; Gas Jobs Continue Rising https://t.co/vJhH6NJVNO
445,"Oil

""We like names like Meg Energy as well as Enerplus...good job of acquiring assets at the bottom of the cycle""

Gas

""We like Tourmaline Oil and Arc Resources. ..long-life assets, are low-cost producers &amp; have good management teams.""

https://t.co/skyYlJ6uKT"
446,"Oil #and #Gas #Jobs in United States
- EPC Project Manager - Oil &amp; Gas (#Salt Lake City UT)
- Oil &amp; Gas Senior Staff Accountant (#Adrian PA)
..more similar #jobs @ https://t.co/9SIxbKAZza"
447,MOBIL Oil Marianas on Wednesday morning reduced its gasoline prices by 10 cents and diesel price by 25 cents. https://t.co/VXTXPSPoHE
448,"The Biden administration continues its hostility toward domestic #oil and #gas production through its rhetoric, rules and regulations, and Americans continue to pay more at the pump as a result."
449,"Oil and natural gas is fueling the Thanksgiving festivities this year, from cooking with gas in the kitchen to the vehicles pulling the floats in the Thanksgiving Day Parade!
https://t.co/1ETehSfLOu"
450,"Federal Reserve officials see few signs that inflation is easing
https://t.co/UqQH3mIZxz"
451,"Nigeria Inaugurates First Oil and Gas Project in North

https://t.co/uVvxSiS3nl"
452,"@martinrev21 Degrowth CO2, methane &amp; pesticides/chemical pollutants, gas &amp; oil would go a long way to fixing the planetary mess"
453,"Most #Oil and #Gas companies rely on paper-based systems to keep track of products. Get ahead of the game, save time with Infochip."
454,"We want to buy 

Dimethyl Formamide 
Dimethylformamide 
DMF 
Cas 68-12-2 
#cfr karachi #Paksitan

 #Dimethylformamide #dmf #dimethyl #formamide #chemicals #tdi #vinylacetate #sodium vandium #cooper #lithium #coal #coalchemical #energy #venus #oil #gas #lng #tradetracks  #fahim"
455,"“Global coal, oil, and gas production must start declining immediately and steeply to be consistent with limiting long-term warming to 1.5°C.” https://t.co/zIHn4exsRg"
456,@AngryManBirdApp @AbuMansour97 @piersmorgan Can you stop using our gas and oil then
457,"@tsarahjetter @Tadeusz88674836 Yes, the world economics will have an effect.  And our Liberal Canadian government hates oil and gas and is punishing us with ever increasing carbon taxes.  They are pushing rebates for heat pumps if you remove your furnace.  Too cold for only heat pumps."
458,"@RepYoungKim Yeah about that ""Lower Gas Prices"" thing you plastered all over our District? https://t.co/jg89YitAjR"
459,"#oil #ceiling 
⚠️‼️🛢🇪🇺🇷🇺""EU gas price cap would deliver $33 billion blow to market""-Financial times"
460,@JeanJohansson No to Democracy but Westminster will take all the Scottish Gas and Oil they can get their hands on… #IndyRef2 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #ScottishIndependence https://t.co/dl9ocvkrOj
461,"@POTUS It’s not diff to comprehend the left deliberately want gas, oil and electric costs to rise, the pain is gain on clean energy in their minds and worth the price of your suffering - sad truth and the big guy goes along with it"
462,"@GuillermaNeblin @piersmorgan Support lbgtshit+ when playing football, but when buying oil and gas your people seem to forget about it.
I hope Qatar remembers to stop selling you gas and leave you to mr Putin..!!
Winter is coming"
463,@WalshFreedom Dreaming mate. Bidens been accused of laundering money through Ukraine. Selling off US assets to foreigners. Created a War with Russia. Let billions of dollars of US weapons in the hands of the Taliban and destroying the worlds economy and Oil and Gas supplies? Seriously?
464,"@DebbieHummel12 If alberta handled it's oil like Norway did we'd all be rich

Instead we settled for dog shit oil royalties, massive tax cuts to oil and gas producers, and Ralph bucks. 

Now Danielle bucks. 

How many times do you need to be fleeced by the conservatives, Deborah?"
465,"#火狐体育  #世界杯  https://t.co/ZxGA5ZsxnG
Gas if show window oil.
👋💯😋🤏😌"
466,"The clean hydrogen opportunity for hydrocarbon-rich countries via @McKinsey 

https://t.co/fAfhYfoanB"
467,"Methane pollution from the oil &amp; gas sector is a #PublicHealth threat – especially for folks on the frontlines of oil &amp; gas development. @EPA's new proposal to #CutMethane will protect these communities, &amp; help keep EVERYONE's air clean &amp; safe to breathe. https://t.co/hENb9Mt8JF"
468,"@1314_bruce @richardheinberg Storing energy as coal, gas, or oil is inefficient. This isn't an issue for fossil fuels because nature paid those overheads a million years ago. But it's an issue if we're synthesizing our own fuels.

Storing hydrogen gas in lined rock caverns (LRC) is cost-effective."
469,@Klondog @DonJBacon Has he started too? Let’s not get into who lies and who doesn’t. We can agree they all do. But where has this process att this time started where oil/gas companies are being forced to close their doors?
470,"https://t.co/4xauBxqIZeوزير-الطاقة-السعودية-تبدأ-مشروع-تحويل-النفط-الى-بتروكيماويات November 23, 2022 at 04:52PM"
471,Epic Crude’s Term Loan outperformed other issuers in the Oil &amp; Gas Industry by 6.62% last week after announcing the EPIC Crude Terminal has now been added to the leading international crude oil pricing benchmark issued by S&amp;P. https://t.co/TzgjkAG0vt
472,"GAO: Urgent Need for a Cybersecurity Strategy for Offshore Oil and Gas: GAO concluded that “BSEE's commitment of minimal resources and lack of urgency in addressing cybersecurity risks reflect cybersecurity's relatively low priority within the bureau.”
The post GAO: Urgent Ne ..."
473,@ANTHONYDESPO @GasBuddy Yer 2 steps behind Tony. Gas prices have fallen and will continue to do so with no input from you. Energy independence isn’t the issue &amp; never was. It’s gouging by the big oil companies that donate so heavily to the GOP. If you want to help then author a bill to cap gas prices.
474,This sounds bizarre… didn’t know David Beckham was an oil and gas giant. https://t.co/v1WCGR6gHd
475,"@factscontext @SenJohnKennedy I guess starving US citizens is not a problem? RR strike since the midterms, early shortages wait, a country in no way prepared to kick oil &amp; gas, buying lower grade oil that takes tankers burning fuel shipping to refineries, oh! No new phone, numerous medical devices, meds, etc"
476,"@JoeFitzSNP @ScotParl @NicolaSturgeon @theSNP @MareeToddMSP @JackieDunbarSNP @TommySheppard STOP GIVING GAS AND OIL TO UK!
That simple!👍 https://t.co/2owzjkAjlO"
477,"@POTUS Joe, why do you have the Chinese government fracking and searching for oil and gas in our USA? https://t.co/qvVdOIZg6e"
478,Should be $0 to Moscow. Buying their oil and gas is helping facilitate their genocidal assault on Ukraine. https://t.co/0KNtaUS3IC
479,@financialjuice I get why oil and coal get taxed but why gas ??
480,OK now do it again but like for the oil and gas thing https://t.co/klJTZTOzt2
481,"@POTUS That’s fantastic Mr. President!!!!  What about rate of inflation, energy costs for gas and oil, the cost to borrow money, and last but not least……how’s the Southern border? But ur doin great!"
482,"@mkii3216 Allah Azwajal making wealth to flow to Ummah of Haathamun Nabi;Overnight through oil&amp;gas.10+million BPDx...while 600 million of the Ummah in abject poverty,long term vision foresight strategic planning operational blueprint to be the Forte sans any white elephants, afflictions"
483,"@MontyEME411 @AaronCosbey @SeamusORegan Just means you still have to have oil, gas or electric backup."
484,@sapott_c88 @WestHamInOz @WayToo6ixy @SackOIe You are little bit confused. UAE is a country and Abu Dhabi is the capital. Difference is that in Dubai only 30% of the UAEs GDP is directly based on oil and gas industry. Most comes from tourism. And Kuwait is a separate country.
485,Ghana making significant strides in oil and gas sector – Ergbert Faibille https://t.co/SNbjpcFdpl
486,"@JimMurp77852985 @nationalpost The funny part is, all the east coast votes liberal to benefit them. then a majority of them come out west and work in the oil and gas section. They did it to themselves. #TrudeauMustGo"
487,@darrengrimes_ Ooh a wind turbine on fire. God forbid we’ve had any nuclear disasters or oil or gas disasters….. oh Chernobyl. Plus I can’t recall any wind spills but many oil spills maybe you can name some Daz. The internet is full of them.
488,"Westminster is raiding #Scotland’s vast Oil and Gas resources to the tune of £80 BILLION.

That's £5000 for every household in Scotland every year for the next six years.

Enough is Enough. Join ALBA today ➡️ https://t.co/jLmVbBkWUt 

https://t.co/pvkhdkefjG"
489,i need the worlds oil and gas to run out
490,"@KeepSalemLame @davenewworld_2 creates 75000 to 125000 40 dollar an hour install jobs 
needs oil n gas industry to help make the panels etc and has my province make htem thus even more jobs
ya get this into the usa OMG imagine free power everywhere"
491,"@PastorJohn1776 Your concern is valid! Unfortunately to bring down inflation that is one way the Feds go about it! However, the current administration would make things simpler if it would encourage more domestic oil and gas production!"
492,"@VasileiosMarko @financialjuice Who cares? The USA can easily &amp; quickly up oil/gas output. All of Delta's IMEX been refitted for gas plus cleanest oil extracted in world. Cannot even process high sulfur oil anymore, we ship it out. Permits for leases &amp; fracking producing in 1 month. Eliminate the dems &amp; voila!"
493,"@Jacob_Rees_Mogg I'm surprised you approve of these newfangled gas lights. Surely a return to whale oil should be one of our ""Brexit Benefits"", especially as we have an existing trade deal with the South Sandwich Islands?"
494,Licenses to explore and potentially develop almost 900 new oil and gas locations opened last month. https://t.co/jidJ2neBIs
495,"Hello California,

I'm proud to announce a great opportunity for those who are starting or have little experience in the IT Support Career to work with a Major Oil&amp;Gas Company in Rodeo.
We are seeking someone with experience in supporting, repairing, and…https://t.co/GU99O4GGEG"
