,2022-11-30
1290,@energybants Govt's jumped on the green HYPE Greens environmentalists ecoterroists protested rioted funded legalchallenges in democratic countries shut down coal gas oil nuclear investments infrastructure and createdShortagesHardshipCHAOS INFLATION Death. Wind Solar batteries unreliable
1291,@POTUS The UTE tribe has been running an oil and gas operation on their 4.5-million-acre reservation for decades. They have already requested an exemption from the Interior Department so that they can continue with business as usual. Joe already screwed this tribe in 2021 @elonmusk
1292,"Deepwater oil and gas production will grow despite no new major GOM discoveries, report says https://t.co/q44fCSmzuQ"
1293,"@RealJamesWoods They can't stop drilling completely, not with 60% of oil being used for things other than gas/diesel. He'll be out of office before he can shove that down our throats"
1294,"@wallylayman @RachelNotley @shandro The only thing stopping getting more oil and gas to market are the liberal/ ndp’ers, and Ottawa is going to replace the billions in oil/gas revenues with what exactly? https://t.co/A7blV6oSjO"
1295,"""Increases in the price of oil and natural gas ripple through the economy, sending prices higher for everything from refrigerators and clothes to laptops and diapers."" | @ElaineChao https://t.co/AGHfEqfGyC"
1296,"Surging gas prices cause fleet managers to get creative

https://t.co/dLwx1PF8vJ #municipal #government #gas #oil #prices"
1297,You slow down drilling. Any oil or gas exploration is Despite What you do not because of what you do. https://t.co/CgETISAiKs
1298,U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/QkbOymbOST
1299,SAIT's Centre for Innovation and Research in Advanced Manufacturing and Materials shares it's research in developing a green-tech solution for extracting cleaner oil and gas. https://t.co/ieNhYCqzxi #postsecondaryeducation #polytechnic #STEAM #STEM #GreenTech
1300,"Gas prices are only down for the time being,domestic production is up for right now , and we are going to keep playing with our oil reserves and keep egging this war on with Russia* 

There you go☺️ https://t.co/gI7dIjt0Vq"
1301,"@DeniseDuguay8 @GavinNewsom The profit per gallon to the 'oil' company is 60 cents.    Gas revenue only accounts for probably 10-20% of their overall 'profits' too.   Oil and other petroleum derived products are needed.  You know, things like TIRES, shoes, footballs, ropes. water pipes.  He can E.A.D."
1302,Biden has done everything in his power to limit oil production and it has driven gas prices where they are now. At the same time he is emptying our strategic petroleum reserve. What an idiot.
1303,"@artificer_the @dk564 @blackintheempir @RemindMe_OfThis What do you think, the west don't want piece of Russian natural resources? Hah. Baykal lake, 20% of worlds drinking water is there, not to mention oil and gas. What they are doing (they=west) with Ukraine now, they were doing with your tribes there. Just if they had interest."
1304,Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil https://t.co/nKvAldx8kv via: @FoxBusiness
1305,"@SenJohnKennedy Not get rid of oil and gas, reduce our dependence on oil and gas.  Increase our availability and resources in other types of energy.

Energy diversity reduces our dependance on oil and gas."
1306,New Mexicans demand stronger methane rules on oil and gas amid UN COP27 climate summit https://t.co/EDdLRgUTk4
1307,"@POTUS And did you respect Yemen, its people and the right to self-determination from supporting an unelected and illegitimate government for the sake of courtesy of bin Salman the criminal killer and for the sake of stealing Yemeni oil and gas you support terrorism"
1308,"@AndrewLawton @PierrePoilievre Also if Pierre supports oil and natural gas development then why not take us out of the cabal called OPEC? Ask him why Canadian's are not sold their natural resources at cost, being as they own it in the first place? Would not the economy boom as never before?"
1309,"@POTUS We aren't producing, were getting it from our Emergency Reserves, which WE pay to fill back up at 80$ a barrel!

Gas prices are up because you've attacked oil 200 ways since your first day in office! We were energy independent, YOU are why we started needing Russian oil!"
1310,@POTUS How about we make our own oil and gas?
1311,"@Fran_Guerrero82 Trabajador no olvides que con Rajoy pagabas el Gas Oil a 1 € o menos y con Sanchez a 2€, la luz con Rajoy a 40€ y con Sanchez a 400€. Pero te han bajado el IVA de la luz y te subvencionan 20 cts litro que pagan con los impuesto de más que pagas. No tenéis remedio"
1312,@SenJohnKennedy Bumpkin pretends to not understand the global oil and gas market. Plays well on Faux News.
1313,"@POTUS Correction: gas prices are UP from when you took office because YOU declared war on oil &amp; gas.  You sold off much of our strategic oil reserves, and a big chunk went toyour China buddies. You are trying to buy oil from Venezuela, Iran and Saudi Arabia. Let us produce it ourselves"
1314,"@FinanceLancelot He’s retarded. Look at oil. He keeps being a little bitch, gas is going to be $8/gl. I hope this market gets caught in a grease fire and burns to the ground."
1315,German utility Uniper is bringing back an old fuel oil-fired power plant next year as part of the country’s efforts to reduce natural gas usage following Russia’s curbs https://t.co/A4PrhxcWed via @markets
1316,@Mollyploofkins Why has gas dropped after the election? I'm sure the record profits from big oil and their lobbyists giving to the GQP has nothing to do with it.🙄
1317,"@NickDeIuliis You are clueless to oil and gas industry.
Just answer one question, what does the oil and gas companies say? Not politicians, but actual oil and gas people.

Government has no policy that has caused an interruption in record production, record revenue, and record profits.Nothing."
1318,"@GavinNewsom Gavin you dishonest ,  place insult of ur choosing here, they make the same% on oil and gas as before &amp; since they aren’t allowed to drill the have record low expenses. &amp; since u and Biden want to put them out of business. U have ruined ur state &amp; u should hang ur head in shame."
1319,"@bible_leon @IERenergy eOil production is up since Biden came to office. If you want to know why's it's not higher still, listen to Oil company CEOs and what they told the Dallas Fed. Spoiler alert, it's not Biden they blame. 

https://t.co/symRAD56z9"
1320,This oil &amp; gas producer is one of our strongest recommendations in the sector #energystocks https://t.co/EOFu8Vb4Gl
1321,@GavinNewsom Your state makes more 'profit' per gallon of gas sold in your state than the oil company.  Try again.
1322,"$2.88 gas central Iowa
TY @potus @VP @HouseDemocrats @SenateDems 4 continued pressure 2 stop @gop funders price gouging!
There is NO shortage of oil in US from existing wells. Fact @gop funders r EXPORTING US energy and @gop funders gouging 2 refine gas over diesel &amp; heating oil"
1323,"@JaneotN Methane gas is pouring out of the abandoned Texas oil wells, it'll take years to cap them up. Going after the big oil sounds like a much better idea, Jane."
1324,"@DonegalEv @dgldemocrat Guess you never heard of Derrybrien?

When has gas and oil exploration caused environmental damage in Ireland?"
1325,"@joseph_meyer @2olley @orangeresistor @laurenboebert I agree. Most people do not know how this all comes together &amp; how little any president, Republican or Democrat, can directly &amp; immediately affect gas prices. The oil industry is extremely complex and limited in how a single producer can influence it significantly &amp; immediately."
1326,"Some residents of Dimock, #Pennsylvania have not had clean water for 14 years because of Cabot Oil &amp; Gas’ fracking operations. A “historic” plea caps off the landmark fracking case and will result in the restoration of clean drinking water. https://t.co/bwKMT49bGj"
1327,"@SenJohnKennedy How does the word ""woke"" fit into oil and gas?

I think you're just throwing out random💩and seeing what sticks."
1328,Why fixing methane leaks from the oil and gas industry can be a climate game-changer—one that pays for itself https://t.co/sN1aVwqI2g #cannabiscommunity https://t.co/4Q9WXECWvv
1329,"China &amp; Russia plan to jointly engage in Oil, Gas Equipment Development https://t.co/P6WkSbVmUJ"
1330,No system is perfect bt those with vision strive for perfection through an open door policy n a listening ear for the public.BOVAS Oil and Gas Nig. Limited Bida has proven again worthy of commendation by identifying with Nigerians esp. at this time of fuel scarcity. Kudos!#Bovas
1331,@POTUS How about domestic oil and gas Mr. President?
1332,"I thought the Biden administration has halted any Big Oil &amp; Gas R&amp;D in the ANWR.  https://t.co/WDaz1Hjgiw The site of the Willow Project, Nuiqsut, is uncomfortably close to the Arctic National Wildlife Refuge borders. https://t.co/dKS6TuWMbT https://t.co/9B2d3p4jl1"
1333,"@SenJohnKennedy We are on track to produce more oil and gas in 2022 than at any other time in our country's history.

What is your point Senator?"
1334,@KyivIndependent Russia's master plan to blackmail us with Gas and Oil backfired so badly. Russia losers.
1335,@RepBillJohnson @HouseGOP @POTUS https://t.co/9XeXnd4Eqk
1336,Will any liberal please explain how shutting down our oil and natural gas production and selling our Strategic Oil Reserves to China then purchasing crude from Iran and Venezuela is good for the United States? Please explain.
1337,@RepBost https://t.co/9XeXnd4Eqk
1338,Algun bolu... mas a hechar gas oil durante el partido?
1339,"@CavanaughTO @AnnaPartisanka One must understand that ten years ago, only Brazil could compete on Ukraine's level of corruption.

Throw the US presidents, oil and gas pipelines into the mix, a whiff of Bandera Neo Nazism for flavour, the end of Afghan milk train and Eastern Europe was baked well for war."
1340,"Meanwhile, in the UK, oil and gas companies are laughing https://t.co/JhiZmRrnPH"
1341,"This guy has a few more years to frame a legacy before MAGA kicks him out of office and he's going for ""the latest Senator from Louisiana to carry water for the oil and gas industry"" https://t.co/yzsUC405qo"
