,2022-11-27
1099,"@biggyaaron @GavinNewsom @GOP Old enuf to remember air quality pre-regs. CA is home to 1 of 8 Americans. The pop of LA County is higher than all but 10 states. Gas taxes go to maintaining infrastructure &amp; air quality regs--that's GOOD.
But look to oil co's--not Newsom--for add'l costs:
https://t.co/ivnpjoLAB9"
1100,@mattgaetz Were you not crying about oil and gas prices? You don't have an issue getting oil from Russia?
1101,"@JustStop_Oil ""People in the UK ...""  No, just you morons. 

The rest of us want more oil and gas."
1102,"@DavidOgbu17 @Yinkame @SaifEly @naijama @MalcolmInfiniti @NDDCOfficial i hope you know anioma as over 52 communities that as oil and gas in delta state# second largest oil producing community in delta state is situated in anioma, fact that you said we deserve our own city is true but we don't give a fuck' so dead your narrative and face biafra"
1103,"By Industry: Consumer, Mining Oil &amp; Gas, and NonProfit &amp; Government lag behind https://t.co/VuNAgPiEQ8"
1104,"@kapboy59 @Bigwrenchrob @Captaincoby00 Gas is half in the US.  Also, Trudumbs useless carbon tax is hurting Canadians.  Want to see diesel and gas prices drop, stop bringing in loads of Saudi oil, should be against carbon policy, and produce in Canada and build the dam pipeline."
1105,"@RBReich Well hold your hat!  Biden just signed off on Chevron, which is produced in Venezuela can increase their drilling!  Not one American Gas and Oil company given the same green light.  The green agenda being stupid and buying the dirtiest oil made!  Yeah protecting the earth!  NOT!"
1106,"@HouseGOP Oil And Gas Executives Say It's Not Joe Biden Holding Back Domestic Production

""Biden’s critics have ignored the fact that Wall Street investors are pressuring U.S. drillers to limit production amid record prices.""https://t.co/yX3kNmWQUx"
1107,"Gas usage update: new 30kw LPG boiler fitted 21/4/22 to replace 25 yr old oil boiler. I’ve just finished the second 47kg gas bottle since then. Total cost of gas used over 7 months is £140 for hot water, and heating over the last month. £20/month."
1108,@DavesGifts53 @BlackKnight10k Gas was $1.96 in Louisville on election day 2020! I don't see why you're celebrating this because it's still a dollar per gallon higher than it should be. The only reason gas even got as high as it was is because the moron Joe Biden decided to cut off oil supplies.
1109,"@RachelNotley It was Notley that shut down power plants and started getting power from Montana. It was Notley that increased regulations and backed the singh/trudeau mafia when they ""regulated"" the shutdown of oil and gas. Without NOTLEY's actions, Albertan's would not need rebates! https://t.co/nfdWkU4gRZ"
1110,@crampell oil gas mining should all be 100... or lets freeze to death
1111,If the government won't punish big oil of fueling inflation and gouging at the pump then American's should. Buy gas but not from now until January #boycottexxon
1112,"@lippard https://t.co/ks77nZJKOR
https://t.co/5mvPQQwVpi
https://t.co/5MxiKY5ISd

Which is deeper, more rigorous, even to a one-eyed robot? Notice how only ET quotes ""economists"" (Reich) from both sides, &amp; includes actual economic theory, educate. Only they have @LHSummers + a libertarian"
1113,"@POTUS I bet none of those were oil and gas service companies, idiot."
1114,@PaulSchoessler @ClimateRealists @jordanbpeterson Wind and solar are completely reliable&amp;inexpensive with back up battery storage especially in lower density residential setting such as suburban&amp;rural..especially in places like Australia with abundance of both..it’s already widely adopted&amp;proven..oil/gas/coal supply LT limited
1115,"@joelghill @vanessakmathews Kind of *feels* like the feds have been  ponying-up, under Trudeau. I would imagine the major corroded-artery in this whole thing is Moe, cuz why wouldn’t it be? If it isn’t oil, gas, mines, or water-siphoning projects for a parched future, he doesn’t care."
1116,"@RainCityWoman2 @ASTheBeardedOne @SenMarkey @elonmusk Unfortunately govt has regulated many industries, electricity, oil, gas, food, medicine, air travel, interstate commerce etc. Should be clear why many of these are in  shambles."
1117,"@MitchP85D @arpotu @MadeInTheUSANJ @mattgaetz That oil is largely unprofitable because of steep costs required to refine such a substance, called tar sands oil. And that oil was all meant to be exported completely unrefined because of how dirty it is. Even the Trump administration found that it would not lower gas prices."
1118,"@crptkprmlnair @Jstnorv10 @RepMTG @elonmusk NO... 

https://t.co/5jadGDYOLK"
1119,@revoltinghippie I support all banks that invest my money wisely not wokely ....when you have a valid alternative to oil and gas bring it on !
1120,Russia Will Lose Crimea and Suffer for Decades After Putin: US Senator Risch Interview https://t.co/U4BBPHIhmx via @EuropeanPravda.Not only will all Ukrainian territory be recaptured but also russia’s natural gas and oil pipeline network will be permanently destroyed. Guaranteed.
1121,@MattWallace888 @Mafesto Sure. Look what big gas and oil is doing to us.
1122,"Russiashould have allowed this
EU source of oil and gas will be further damaged

Ukraine aided by the US was all set to blow up Turk stream pipelines, Russia foiled it https://t.co/qgUt3Teh78"
1123,@cwt_news Biden isn’t an oil driller himself. But he’s responsible for the High Gas prices as well as the highest food prices in our lifetime!! THAT FUCKING MATTERS!!
1124,@HouseGOP That’s not the commitment We the People who pay u are looking 4 at all! Get it in your thick skulls! We don’t care about Hunter! We r waiting 4 Republicans to stop the bull💩 games &amp; work for their public servant salaries! Get on reducing inflation and food gas oil prices. Now!
1125,"Anything the snake Gove supports won't be for the benefit of the environment, the public, or the UK, but for his own self-interests. We have billions of barrels of oil still in the North Sea and gas under our feet ! What are you waiting for you political clowns ?"
1126,"@nefeerr El Mw de 54 a 400, el gas oil de 1 € a 2 €, la alimentación dube el 21%. Inflación 10%. Iros a la mierda, ruinas que nos lleváis a la pura ruina. Recaudan más para pagar a más sicarios ideológicos, porque si no gestionan educación ni sanidad…donde va??"
1127,"Reminiscent of our S5 episode with @vicmcarthur. Scotland ""aspires to nearly quadruple offshore capacity over the next decade,"" as investment in oil and gas drops off.  @amywestervelt  https://t.co/yC2zxTPdfp"
1128,@mbrushstocks @RBReich Not interested in @RBReich’s views here. Too predictable. Interested in yours. How would you spend all that dough? Drill? CCS? Up the dividend? Buy back shares? Lobby against ESG? Buy lithium mines? Shift from oil to gas and #LNG? What am I missing?
1129,"@WeLoveNATO Bakhmut lies slap bang in the middle of this oil and gas field.
https://t.co/T1kaYZRdz0 https://t.co/t6YdBswkW7"
1130,"Mosman Oil and Gas sees Cinnabar as a potential ""step-change"" https://t.co/uEs4RqY1Cm via @YouTube"
1131,"@HModinraven @Ian_Burnett_ The gas is 50% Scottish, oil nearly 100%.

Mind you the oil did run out in 2014 so..."
1132,"@ClodaghSnarks @nosmokeed @EricMMatheny Republicans took back the house 213 to 220. Last I checked. Biden cut oil and gas leases and wants to end drilling , canceled the pipeline and caused gas prices to increase. He then added $8trillion of new debt, and added new taxes during record inflation. Total failure."
1133,Our law firm represents individuals from across the country who discover they have invested in fraudulent oil and gas companies. via: https://t.co/S0jdEwVPKI https://t.co/pZr2iqZGeD
1134,"@TeahanJoanne @ryanmorelli11 It is - it is happening- and quickly 🙏♥️SEE AND SHARE THIS - PLANNED, EVEN A PLANNED ENERGY ”CRISIS”: With 31 Covid-19 related patents published between 2002 and 2022, Pfizer Inc holds the most number of Covid-19 patents in the global Oil &amp; Gas sector. https://t.co/r2ASVXFowo"
1135,"@WHCOS @TheDemocrats @POTUS Look at Ron -not grateful for this country- political power monger. Hey Ron -shipping and trucking in oil from dictators Russia you tripled Jan 2021 and Venezuela are 2022 is not green - pipelines are green -for oil, gas and water -Vote out Democrats -lame climate ideas. asap."
1136,"@TexasTribune No secret, The people who run our state only want rural conservatives to vote. They would rather the more liberal cities not vote at all. The rural conservatives: anti vax, anti health care, anti social net, for oil and gas, cattle and soybeans."
1137,@MoneySavingExp money back from these parasites. Because Norway has a large State stake and control of its oil and gas concessions it is making huge profits but for the benefit of its people. Compare here.
1138,@epoxyandwood @PatRyanUC Prices went up as soon as Biden took office. They only went down because he was releasing oil from our reserve supply. Which by the way is at an all time low. Think about what you're saying and ask yourself why gas was so cheap under Trump.
1139,"@qin_duke Doesn't China have massive shale deposits in the West? Which would produce nat gas? What are the other flaws of nat gas, other than the supply issue?

Any reason why China doesn't frack the region - solving the foreign oil dependency would be a huge boon."
1140,@dttpeople @merlinseyebrow @blackintheempir Or we could just stay out of it. The gas and oil found off the coast of Crimea in 14’ is too valuable to let go though
1141,"Tory’s are incapable of running the countries finances, all they do is hold a sale for our utilities, thats why they keep holding public workers pay down. Oil,Gas,Electricity, Royal Mail, Council Houses, yes there’s more capable than me will have a bigger list. https://t.co/ojMucCmpw1"
1142,@azadpanchi01 wo don't have any problem of you are running the country are govt. at least make good decisions. America. ki pust sy niklo oil sasta buy kro gas sasti paisy halal kro
1143,"@Barb2216123 @FranceneCorbeil @JDCocchiarella Barb,
Gas was cheaper when TFG was in the White House because of the pandemic (less demand everywhere).  The President of the United States has no real control over international oil prices."
1144,"Nigeria's state-owned oil company NNPC started drilling for oil and gas at a field in the country's north, marking the...Learn more in our insight &gt;&gt;&gt;

#africa #energysecurity #Nigeria #NNPC #OilandGas #SubSaharanAfrica

https://t.co/kx0qGyrtWv"
1145,"1. Define storage conditions ✔
2. Prep equipment for storage ✔
3.
4.
5.

It's a great time to go back to the basics with tips on how to store your #oilandgas equipment. https://t.co/KNPhNpmD8y
#Caterpillar #CatOilGas #Storage #Maintenance #OilandGasServices #OilfieldServices https://t.co/lBId3FIgmV"
1146,"Zimbabwe mulls law for oil, gas extraction https://t.co/PAUd5d46XL"
1147,Private companies backed out of their oil &amp; gas leases in the Arctic National Wildfire Refuge. Why are we still allowing drilling in a remote &amp; sensitive area when there’s no industry interest? Learn the full story of #oilandgas leasing in the #ANWR here: https://t.co/eYfxxFy8Ck
