,2022-11-25
675,@PotatoGobbler @SquillyWonka @New_EraOcho @hugh_jasole2 @LongTime2ndTime @RealNameNotMatt @MichaelJBoxx @TheRealCamBurns @RealMike191 @thebatboy23 @pastramiboi @bonewrld999 @tuggahh @BigTastyInc @cubsfan3712 @tqfan5 @DearOldClempson @randy__vision @SnotopherBoyson @DavidABuster @carlosbajulia @ChuckReborn @fivesevenmale @LaxCoachMartin @SouthieSharp @_macwebster @gas_rex @DrCheeseWaffle @ChuckDeRond @Austin_Powers04 @HomerunKingBaby @SweetTeaPap1 @BootyMilez @professorhayes_ @_YEMtv @DakidPost @MILFinest414 @Boo_Boy_123 @NOTWAXY @AngryOrchard @MeatBoss63086 @tyleroday @fuckranch @CrazyPencil43 @Quano54022123 @0atmealShaq @GrandDaddyTump @DonEggon @TheHammerHead6 @isntitobvious88 I went in a double date with the USMNT goalkeeper to colony once. He got hot oil and pepperoni
676,"The Biden Administration’s mixed signals to the American oil and gas industry, with frequent blaming of the sector for high gasoline prices and, most recently, a threat of more taxes, are not motivating U.S. producers, either. https://t.co/Es2j4mlTdA #oilandgas"
677,"@RBReich Stop blaming corporations for economic problems. It’s bad government policies. First, the US should be energy independent and exporting oil and natural gas."
678,"@martadam1 @fire398017 Gas is under $3.00 per gal, here, and will drop some more. I’m good with that, because oil companies have been bending us over, the past year, plus, bigly!"
679,@ernstwilhelm68 @thatdayin1992 Yeah Syrians and Iraqi people are still bombed and their Oil and gas looted. More people died there and are still dying. US and Israel bomb there for fun and bring fake excuses.
680,@KyivIndependent During the first 100 days of the war russia made an EXTRA $100billion from EUROPE alone due to gas/oil prices rising.
681,@peta so what we higher primates have to eat?synthetic food prepared by chemists from what? from gas or oil or another organic natural resource? but the production of organic natural resources (gas or oil) is unfavorable to climate change agenda &amp; for the green economy of the future.
682,@MikeHuntIsOut @stevethdemocrat @michaelwbunner When you destroy gas and oil production in the U.S. and in some states like California and possibly New York they are banning sales of gas cars by 2035. What you don’t hear from the news is that eclectic cars with lithium batteries are far worse for this planet. Look it up!
683,"Nov 25 2014 KRG received 1st payment from Baghdad for $280 mil as part of new oil-budget deal KRG needed money to pay its govt workers KRG was to export 150,000 bar/day of oil in return https://t.co/OVPGJhB9BL https://t.co/XbACRuxuaf"
684,The crude marriage of oil drilling and bitcoin mining gets a wary eye from Adams County  https://t.co/dD28t2X5pS
685,@Aidan_Regan What like when we found all that oil and gas??? We’ll sell that off! 100%…😂 like the oil and the gas we found off our coasts….. for pennies and be told some BS
686,"@MemnonCapital @dont_lt @nojumper @JoeBiden This inflation is so much better than mean Trump! 😂😂 can’t fix stupid! 

Overall CPI: +8.2% y/y
Core CPI: +6.6%
Gas: +18.2%
Fuel Oil: +58.1%
Electricity: +15.5%
Groceries: +13%
Meat, Poultry, &amp; Fish: +7.7%
Milk: +15.2%
Eggs: +30.5%
Baby Food: +11.8%
Airline Fares: +42.9%"
687,"@ClownWorld_ Wow. An idiot wrote that. I could understand if she/he/it had a seizure disorder that is triggered by flashing lights. Before Biden screwed up the oil and gas business, many people used to drive around their communities to enjoy the lights. Now they can't afford the fuel."
688,@JustWat73716384 @MAGAForever21 @Martha107201 @JackPosobiec Inflation is at a 40 year high DUMMY! Crime rate sky rocketed thanks to dem mayor's/gov.  Gas prices went up the very 1st moth biden took office w his E/O war on oil. Open borders/record fentynal deaths. Our economy and lifestyle is far worse now and you know it.
689,"Joining the ranks of the UK or Italy, Germany is set to introduce a 33% windfall profit tax on oil, gas, and coal companies in case their current profits exceed by 20% or more of their 2018-2021 average number."
690,"@KeithBrownSNP Offer @Douglas4Moray and @RishiSunak the chance to avoid as close to calling a #GeneralStrike as possible; anyone who supports Scotland's Section 30 in any country in the world working for a UK linked company standing outside - no oil, no gas, no renewable electricity.

#indyref2"
691,@PierrePoilievre Paycheques for the people says Dirty Pierre? The reality is hundreds of billions in profit for Big Alberta Oil and Gas.
692,"@PressSec Wish we could, Biden's terrible inflation and war on oil/gas hurt our ability to afford what we want.    Oh well, at least you guys are fight the sham of climate change."
693,@TheRealKeean Better idea full audit/expose  &amp; breakdown of con convoy donors. How much in US Dollars?How much in Russian Rubles?How much in crypto currency? Corporate donors? Oil &amp; Gas oligarchs? Grocery chains? Plymouth Brethren? Realtors/Developers? Convoy Organizers? Other cons? GOP? IDU? https://t.co/4GqFG0Uuiu
694,"@nelsonlloyd1 @xruiztru Soviets got their first rounds of protests and revolutions by the end of the 60s, even though everyone was communist and autonomous.

The Nazis would get them at least a decade sooner.

Not to mention if the US sponsored the rebuilt of Russia, with all the oil and gas."
695,@LonsdaleKeith @Jeremy_Hunt The US is least effected by the energy crisis. They have plenty of oil and gas. They are just waiting for Europe to implode so their industries can move to the US.
696,"The west must see that this war in Ukraine was started by the USA, take a look and you will see that they are supplying oil,gas to Europe and they are also making millions of dollars for weapon manufacture, yet Europe is dying, Russia supplied Europe now the USA is killing it."
697,"China purchases very large volumes of hydrocarbons from Russia, but it does so at very advantageous prices, with tariffs much lower than those paid by the West for Russian gas and oil.

¶"
698,@chigrl So only 🇷🇺 oil and gas .... more affordable
699,"How will transitioning to an intelligent enterprise serve Oil, Gas &amp; Energy customers? 

#SAPPartners leverage the SAP Transformation Navigator tool to identify how your customers business will benefit. Click here to find this content in an easy way: https://t.co/45j1Ar7SeD https://t.co/4MHb6Kkhn7"
700,"@agcolehamilton @staylorish And we still have oil and gas, Jings we were told it was running out. How are oil and gas reserves AG ?"
701,"We want to buy

Propylene Glycol
99.5%
#industrial / #usp grade

Cas 57-55-6

cfr #karachi #pakistan

#propylene #glycol #glycols #polypropylene #fahim #venuscorporation #venus 
#benzene #naptha #ethylene #oil #coal #gas #styrene #gum #rosin #stearic #acetate #vinyl #tdi #polyol"
702,"@elonmusk A few weeks ago in a Fox News panel show, one of the repub hosts said she bought a Tesla.. thought it was a cool car., the other 4 hosts started giving her grief, said it was “woke” to buy a Tesla, could never support Tesla, want to support oil/gas cos.  Fox wants to see Tesla fa"
703,"💡 Bison Interests - Investing in the publicly traded oil and gas sector 

Bison: Tying the Macro with the Micro

via @HarksterHQ on https://t.co/8myZz8iPDX

 https://t.co/6jgYHR4ZBp"
704,"@MarketWatch I lived through the 70's oil crisis. When oil went up and we told opec what the price would be. They told us you can't have any. Gas lines everywhere, limits, gas thieft, everyone bought locking gas caps. But hey it'll work this time!!   Trump ended all of this and we had to much"
705,"@tedcruz Both sides have their major funding sources. The GOP has the ultra-rich, major corporations, Big Oil and energy, and the military industrial complex, Russia and Saudi foreign governments.
So don't pretend your hands are clean. Gas is so high due to YOUR sponsors."
706,"@SenateGOP Wind and solar provided 67% of new US electrical generating capacity in the first half of 2022. 

That reduced the price that American consumers would have had to pay for oil, natural gas, and electricity.

https://t.co/pUYJg1Rs2M"
707,"How viable would coal, oil and gas extraction be in the absence of heavy subsidies, paid for by the long-suffering Australian taxpayer?"
708,"The West love cheap resources and has been bought by Communists every time for wood and fur, for  coal and wheat, for  human meat (during World War II), for  oil, gas, for aluminum and titanium. https://t.co/y96d6PYBrp https://t.co/EAKtgWhiAA"
709,@LoveyTex @MarshaBlackburn Joey said he will stop gas and oil production in America. His  words no more new drilling.
710,"@Dr_Keefer @SpitfireRsrch A PR angle is, even if hydrogens problems get solves, what's the most cost effective/efficient source of hydrogen? Water, or a HYDROcarbon like coal, gas, or oil?

So Saudi Iran and Russia switch from selling oil as a precursor to gasoline  to selling...oil as a precursor to H2"
711,"@SenateGOP Remember that Republicans were the reason Gas production is down!

tRump forced Saudi to reduce Oil Production to get the cost of gas to go up to help the Oil Companies!  This OPEC+ agreement expires in September to allow for them to increase production!

https://t.co/PMsfSq96JD"
712,"TR forces continue artillery attacks x shelling on areas in northern x eastern Syria, targeting villages, silos, an oil site, a gas station, and a dam.
https://t.co/imlGXxhLX4"
713,"Okay, Biden, the house wants secure borders and gas at the pumps. Enforce border policy and stop blocking oil permits, including keystone. Refusal and the house financial committee starts to make cuts to the budget. To unnecessary government spending. https://t.co/pVLVrTc7hW"
714,@MarshaBlackburn And yet the US is producing record amounts of both oil and gas
715,"@JaiLanter @MichelleWhitzel @RealJamesWoods policies aren't the effect. They are the cause. Your educators have failed you miserably. The American Rescue Plan raised inflation. Anti oil policies have skyrocketed gas prices. Regulation on transportation, imports, exports. Corporate tax hikes. The list is LONG... M.D. my ass"
716,@NMS20073 @toil_is_stupid @MindMeldMedia @jasonhickel The US spends $16 billion annually on oil/natural gas subsidies.  Toll-free public roads are a form of subsidy.
717,"@MarshaBlackburn In the words of one of your own
https://t.co/yebR7xZLcx"
718,"@SenateGOP Oil companies increase their market valuation by having lots of BLM leases &amp; drilling permits with proven reserves, letting them sit, not developing them.

Democrats tried to change the law to encourage leaseholders to pump more oil &amp; gas. GOP blocked it.

https://t.co/BMZzl0Ff0b"
