,2022-11-24
1206,"@WhiteHouse Inflation a 40 year high, highest gas prices, highest grocery prices, gave away our oil reserves, left automatic weapons and solders in Afghan, refuses to acknowledge an open border, drugs and human smuggling all time high, Texas has to close their border because of biden! THANKS"
1207,@senrobportman GEE THANKS REPUBLICAN PUBLIC SERVANT WHO PROMISED TO BRING DOWN INFLATION AND LOWER PRICES OF GAS FOOD OIL! VERY HELPFUL! WHAT ARE YOU LIARS DOING TO FIX IT? LAY OUT YOUR BIG PLAN THAT WERE PAYING FOR! WE’RE OVER THE SOCIAL MEDIA WHINING &amp; BLAMING.
1208,"@AchiengOumaF Very...you don't need to look further. How much is the price of unga, edible oil and cooking gas vs a vis 70 days ago when he took over? Acheni fitina."
1209,Very much enjoyed writing this analysis with @MBuzakhar one of the best oil and gas experts. https://t.co/bSEeaQWJcS
1210,"cut subsidize oil and gas drilling

Bring
🗣 📣 ' ' ' UBI NOW ' ' ' 

#UBI💚U 4 LIFE !!! 
#BasicIncome https://t.co/JaxBOS6zF5"
1211,@yyc_bob @AER_news @albertaNDP You’re right Bob!  That’s why I’m like a broken record on this!   Sooner or later someone will figure out that adherence to the rule of law and making sure oil &amp; gas is TRULY safe and legal is actually popular.  🤷 https://t.co/n0N9Fbo2vD
1212,"@samkiddogordon @JustinD357 @ikwilson @cafreeland #fakenews Vaxx mandates would still be up for trucker's and moved on to differnt industris like oil &amp; gas &amp; construction. Nothing here is about our SAFETY. What those cucks want us complete control, Shut up, stay obedient, and put a diaper over your face."
1213,@FoxNews @tedcruz GEE THANKS REPUBLICAN PUBLIC SERVANTS WHO PROMISED TO BRING DOWN INFLATION AND LOWER PRICES OF GAS FOOD OIL! VERY HELPFUL! WHAT ARE YOU LIARS DOING TO FIX IT? LAY OUT YOUR BIG PLAN THAT WERE PAYING FOR! WE’RE OVER THE SOCIAL MEDIA WHINING &amp; BLAMING.
1214,"@thecarolemalone Scotland costs England's Private Sector Taxpayers some £56BIllion pa in subsidy because its tax base doesn't meet @theSNP devolved admin's spending.

Before Nats scream Oil &amp; Gas, and other taxes go to UK, remember these areaccounted for in GERS. Research it. That's your homework"
1215,"@MarkPensarn @SawyerMerritt @jon_prosser @Tesla @SpaceX @elonmusk As did all other automakers in the U.S.  But it pales in comparison to the subsidies (welfare) that oil, coal and gas get every year in the U.S.  I just find it interesting that people don't know how much government spends on fossil fuels."
1216,"Crude #Oil is ‘clearly pricing in slower  ...

https://t.co/jF559WbX1d

#Bonds #Business #Currencies #Equities #FX #Gas #Investing #Investment #Market #Markets #Mining #Money #News #NYSE #OilPrices #PersonalFinance #Politics #Savings #StockMarket #Stocks #YahooFinance https://t.co/jvD8MqQbe5"
1217,"Just saw a person riding their motrizd scooter,bookng it down the road,w/a few items for Thnksgvng w/family,&amp; I feel like this summarizes where we are as a country.Gas ⏫️ 20 cents over night. You know,so big oil can get more for their bang from hardworking people on a holiday🙄"
1218,"@noclador In 2021, Hungary's electricity mix looked like this.

Other renewables: 6.18%
Solar: 10.57%
Wind: 1.82%
Hydro: 0.58%
Nuclear: 44.57%
Oil 1.00%
Gas: 26.84%
Coal: 8.44%

Same source as above: https://t.co/zO0O4lWcHQ https://t.co/1wgSfgKLkk"
1219,"@MartinSLewis What is the current price of gas, oil and coal? Compared to pre invasion levels. Why are bills still high? Commodities are lower, all gas storage is full. Someone please explain the high prices"
1220,"1/Prairies are flat. Can confirm 🌾

Trans-Canada Highway en route to Saskatoon from Winnipeg.  Past halfway from Toronto to Grand Prairie AB. (Heading there for the oil (natural gas specifically))

#Alberta 
#oil
#natgas
#Canada https://t.co/GvOAVZYTn2"
1221,"Today's roundup of #AIM #stocks at the close:

Mobile Tornado +45% #MBT
Zanga Iron Ore +37% #ZIOC
Adams Plc +17% #ADA
Deepmatter -54% #DMTR
United Oil &amp; Gas -22% #UOG

via @MonkComms 
https://t.co/Bk4m6RRKHD"
1222,"Intersted in what Pierre Andurand, CIO of  Andurand Capital (+154% 2020, +87% 2021) thinks?

Download our firside chat here: https://t.co/T3Lyj9667n

Oil &amp; Gas: What are the facts?
Copper: A multi-year supply deficit to come!
Carbon credits: From €30 to €90, where next?"
1223,"“The Trudeau government, not wanting to bolster the oil and gas industry, excluded projects pumping carbon into oil and gas reservoirs for EOR from its CCS tax credit.” Big mistake. Govt misplaced incentives. 🇨🇦 should want to keep its lead here. https://t.co/EH73GnWwip"
1224,"@TomFitton Our gas corporation said they will be adding $18.00 more monthly to gas bills after the last $10.00 increase added two months ago. The EU cap requires US consumers to subsidize their gas prices and exporting more LPN gas, oil, diesel https://t.co/iiKOe0iFK2"
1225,"@RhondaH28143681 @RepBethVanDuyne https://t.co/hyoHLmxVo9.. get it, apparently NOT.."
1226,"@JamesJo56909490 @ronmolina For sure, but don’t forget the oil and gas workers who make those jobs possible in the modern world. 
https://t.co/1Fs5rTqBRV"
1227,"@sfrantzman It all comes down to oil and gas. 

Turkey has none. Syria has a little. Iraq has a lot. 

Neutralize those pesky Kurds (terrorists) and Turkey can steal or co-opt all of it. That was the #ISIS plan all along. https://t.co/f0FjC618lq"
1228,@CPC_HQ You know what would save even more money? stop giving billions to Oil and Gas.
1229,"@NadineGNess Nadine, abolishing oil &amp; gas is so impractical &amp; impossible it’s amazing the govt is suggesting it’s possible. There are many countries that we could help out with our non-conflict, clean LNG it’s unconscionable that Trudeau sent the German chancellor home with nothing."
1230,137．Stove rag - wipe oil 48．The stopper of the thermos bottle - gambling (blocking) gas 🥞🥗🍤
1231,"@WHCOS @POTUS Don’t forget these: destroyed the oil &amp; gas industry going from energy independent to energy dependent, resulting in higher cost for goods and services; growth economy to inflation; open border with over 5 mil illegals now in our country, divided the nation over sex, race and $"
1232,@SamsonShukla @SanjayDayalan25 @Staunch_NaMo @narendramodi Nonsense. What Oil and Gas crisis? Oil prices have still not peaked. Also FYI currently Oil prices are declining despite lower inventories &amp; production. Domestic fuel is expensive only because of irrational taxation by both centre and states.
1233,"Opening a full service gas station where I ""check your oil level"" with my ""dipstick""

""Oh noooo, we need to get you in for some EMERGENCY service, here, let me tie you down before we go to work on you"""
1234,"Bénin : un réseau de fabrication de ''faux gas-oil'' démantelé à Comè, trois individus mis aux arrêts https://t.co/CSpl3XaOhc"
1235,"High-power delegation to visit Russia to acquire gas, oil: NA told
https://t.co/fbpb2JRiS5"
1236,@euromove Yes their is our support for Ukraine could never have happened in the eu. Germany showed its true colours wanting Ukraine to fold to protect its cheap Russian oil and gas imports https://t.co/gvjdkhcHPm
1237,"@darrengrimes_ And we have our own gas, oil and lots of renewable electricity production.

Let me know when the penny drops, crafty?"
1238,Taking the message to where it needs to be heard. But as long as they keep on preferring profits over a bearable future for our children and as long as our govt. subsidises NEW oil/gas my only hope lies in disruption waking people up. Bravo #JustStopOil https://t.co/JsuGPN32FW
1239,"Bengal Energy to mine Bitcoin using ‘stranded wells’ in Aussie outback . Canadian oil and gas company Bengal Energy, has announced a pilot project where it will use portable Bitcoin mining rigs to overcome distribution issues,..."
1240,@MartinSLewis Crude Oil prices have come down - energy prices are only a part of inflationary calculations - inflation is a general measure across a broad spectrum and is unlikely to go into negative territory whereas oil &amp; gas price is expected to fall https://t.co/aIa7Sk78xU
1241,"@dragonsden1974 @JaycesId @ChuckHillard074 @SpeakerPelosi It was going ok in the USA &amp; the rest of the world until Biden stopped the flow of oil here &amp; our ability to export which meant less oil, gas and that made prices rise, well before Putin invaded Ukraine. Failure to drill creates a failing economy. USA sneeze rotw catches a cold"
1242,"Motoforti 160cm 62 99"" 10mm Motorcycle Braided Brake Clutch Oil Hoses Line Pipe Clutch Throttle Gas Line Fuel Pipe Blue for A SWIFYUQ

https://t.co/KoVEJQwPlr https://t.co/vB9bK8yvBB"
1243,@NM12713716 @rassleagh @MhairiHunter That's exactly the point. Oil &amp; gas companies DO make astronomical profits but pay very little tax and what they do pay goes to Westminster who then pass it on to people like Dido Harding and Baroness Mone to squander
1244,"@michael_1945 @rustneversleepz In part, that's my point. They didn't use net-zero then; what's changed for it now to be everywhere? All the attached have net zero targets, yet all are seeking more gas/oil/coal. Net zero is attractive precisely because it permits hi-CO2 developments to proceed (&amp;we stay quiet). https://t.co/fZjW8qfMBP"
1245,@liberal_party Like oil and gas workers?
1246,"#开云体育 The principal pipe or conduit in a system for conveying water, gas, oil, or other utility https://t.co/1Hyqfn1tvP"
1247,"As teachers we’re confused &amp; disappointed by the Ontario Teachers’ Federation’s (OTF) appoint Alberta oil and gas executive to the board of directors of Ontario Teachers’ Pension Plan (OTPP). We’re calling on OTF,  to retract this appointment 
https://t.co/vvvQKippL1"
1248,"@noclador Based on a graph from Our World In Data, Hungary's energy mix looked like this in 2021.

Other renewables: 0.81%
Solar: 3.62%
Wind: 0.62%
Hydro: 0.20%
Nuclear: 14.65%
Gas: 39.36%
Coal: 6.14%
Oil: 34.60%

Source: https://t.co/zO0O4lWKxo

6/x https://t.co/ffE4VER6e7"
1249,"@RepSteel Honestly thought this was from a parody account. Several mass shootings in a week, international inflation issues, higher gas prices as oil companies reap billions, and THIS is what you're trying to brag about as an accomplishment? Your priorities are outrageously misplaced."
1250,"@NHasan_1 Yes Biden killed the pipeline, &amp; gas and oil leases and fracking so we could be slaves to Russia and rest mean while We have more oil than anyone and Trump filled our oil reserves and made us energy independent"
1251,"@KEdge23 Are the poor able to choose between heating and eating?
Is the NHS adequately staffed?
Why are oil and gas giants not getting an extra windfall tax on top of their extortionate windfall profits?

Just a few things off the top of my head that really affect people."
1252,@75acrewoods @UCPCaucus @ABDanielleSmith Follow the money. It goes from us right to the oil &amp; gas companies and grocery chains - all who are using “inflation” to price gouge already. This money ends up in their hands in slick money laundering game haha. You do get some overpriced food or gas in the middle though!
1253,"@Cinderella1976 @AryasGhost @gorillastyle @sweeetp09 @thehill @TeamPelosi @Policygenius @JoeBiden Cult behavior:
Highest inflation in over 40 YEARS - Biden says everything is fine &amp; his cult members believe him. 

Biden declares war on fossil fuels - gas prices increase dramatically - Biden uses strategic oil reserves to artificially lower prices says all is well 😂"
